 -1.13,-2.46,9.73,-31.85,-35.21,-19.46,0.08,0.59,-0.32
 -2.39,-1.64,9.73,-20.23,-40.95,-79.31,0.07,0.58,-0.33
 -2.70,-1.02,10.21,-17.29,-52.22,-140.14,0.05,0.59,-0.33
 -0.31,-0.78,10.30,-15.54,-61.53,-141.89,0.04,0.59,-0.34
 1.73,-0.65,10.32,-9.17,-46.90,-90.37,0.00,0.60,-0.35
 1.26,-0.73,11.18,-5.39,-4.83,-86.38,-0.02,0.60,-0.34
 -0.90,-1.04,10.55,0.56,13.16,-68.95,-0.02,0.60,-0.35
 -1.28,-1.26,10.38,5.25,4.48,-59.22,-0.03,0.59,-0.34
 -0.25,-1.28,10.37,6.37,4.55,-45.71,-0.03,0.59,-0.35
 2.51,-1.57,9.50,9.38,25.13,10.29,-0.04,0.60,-0.36
 -2.02,-1.66,9.69,11.90,35.21,-24.92,-0.04,0.60,-0.34
 -3.25,0.60,11.94,-47.81,28.84,-138.60,-0.03,0.59,-0.34
 -3.29,-4.29,9.56,-45.29,-14.63,-10.64,-0.04,0.60,-0.34
 1.44,-2.56,8.39,0.28,-20.23,-15.19,-0.04,0.58,-0.37
 0.78,-0.03,9.88,28.00,17.85,-32.34,-0.05,0.58,-0.35
 -0.42,1.49,11.05,8.96,23.38,-14.49,-0.05,0.58,-0.36
 -0.11,-0.43,11.23,-17.85,38.50,-2.03,-0.04,0.59,-0.36
 0.90,-1.16,10.09,-25.06,32.48,-52.71,-0.04,0.58,-0.36
 -2.94,0.34,11.99,-38.01,1.40,-130.62,-0.03,0.59,-0.37
 -3.19,4.05,13.95,-62.37,-42.84,-115.85,-0.05,0.58,-0.37
 -1.26,2.16,18.81,-109.13,-98.70,-114.10,-0.07,0.56,-0.37
 0.20,-1.56,21.03,-130.13,-117.67,-115.36,-0.10,0.53,-0.37
 1.46,-6.91,16.61,-83.79,-126.28,-147.14,-0.13,0.50,-0.38
 3.64,-8.36,14.10,9.52,-99.89,-143.99,-0.15,0.49,-0.38
 2.38,-7.87,8.40,135.45,-39.13,-37.45,-0.19,0.48,-0.39
 0.27,-0.03,10.32,192.99,31.29,-89.46,-0.19,0.50,-0.38
 -1.50,0.92,9.95,171.50,70.28,-117.88,-0.19,0.54,-0.36
 -6.84,3.55,7.72,154.77,75.04,-116.13,-0.19,0.55,-0.34
 -7.72,3.35,4.47,131.46,43.61,-103.11,-0.19,0.57,-0.33
 -4.40,3.17,4.91,87.99,25.69,-106.82,-0.19,0.59,-0.34
 -4.64,1.42,5.69,52.57,8.26,-74.41,-0.20,0.61,-0.32
 -2.23,2.58,4.02,24.78,-11.97,-40.60,-0.21,0.62,-0.32
 2.05,-1.56,5.54,-1.89,1.54,-48.44,-0.22,0.61,-0.31
 0.79,-2.20,7.33,21.49,28.35,-22.75,-0.22,0.61,-0.32
 -0.67,-0.29,6.09,15.33,21.84,-28.91,-0.22,0.61,-0.33
 2.49,-1.49,4.77,7.00,28.70,-45.71,-0.21,0.61,-0.31
 2.48,-1.28,8.51,13.30,57.68,-37.52,-0.21,0.61,-0.33
 -2.48,0.30,8.40,15.05,50.33,-15.75,-0.20,0.61,-0.32
 1.59,0.03,9.42,-4.06,24.29,-30.59,-0.20,0.61,-0.32
 1.13,-0.16,9.74,-10.29,34.23,-19.11,-0.20,0.60,-0.31
 -1.15,-1.19,9.71,-14.07,26.25,-21.21,-0.19,0.60,-0.32
 1.00,-4.42,9.56,-3.29,12.53,-25.76,-0.19,0.60,-0.31
 -0.08,-2.19,9.78,15.96,22.19,-7.56,-0.19,0.60,-0.34
 3.59,2.87,12.49,36.40,-58.31,-28.49,-0.19,0.60,-0.33
 3.17,-0.57,10.16,-1.33,-19.39,-26.32,-0.20,0.60,-0.32
 -1.23,-1.62,9.48,17.92,-6.37,-8.33,-0.20,0.60,-0.32
 -0.50,-2.66,10.16,2.10,1.54,-25.48,-0.20,0.60,-0.31
 -1.18,-0.26,9.67,-7.07,4.83,-11.97,-0.20,0.59,-0.31
 -1.63,-1.32,10.01,-10.01,2.38,-2.87,-0.20,0.60,-0.32
 -1.42,-2.89,9.85,12.46,-7.63,6.79,-0.21,0.60,-0.31
 0.29,-3.50,10.00,17.43,-7.28,-23.87,-0.21,0.60,-0.32
 -0.33,0.43,9.63,26.04,-5.95,-22.75,-0.22,0.60,-0.31
 -1.25,-0.52,9.71,-6.93,22.12,-28.21,-0.21,0.60,-0.32
 1.36,-1.10,8.98,13.86,1.96,-37.10,-0.21,0.61,-0.31
 -1.67,-2.32,9.32,-0.21,12.81,-20.86,-0.21,0.61,-0.31
 0.01,-2.64,9.54,3.71,16.38,0.63,-0.22,0.61,-0.31
 -0.67,-1.52,8.45,0.70,17.36,0.77,-0.20,0.61,-0.32
 0.57,-2.11,9.10,-27.16,21.84,-37.52,-0.20,0.61,-0.30
 -1.33,-2.78,10.24,-37.31,32.06,-45.22,-0.21,0.60,-0.31
 -1.00,-5.11,8.92,-47.04,29.33,-36.05,-0.20,0.59,-0.31
 -0.36,-1.90,9.30,-50.82,10.85,-72.59,-0.20,0.58,-0.33
 -0.68,-1.33,10.10,-51.17,4.20,-58.87,-0.20,0.56,-0.35
 -0.52,-0.46,9.54,-45.85,-10.78,-43.68,-0.21,0.55,-0.33
 -0.47,-1.46,10.19,-49.84,-21.00,-66.01,-0.21,0.55,-0.35
 -0.32,-1.03,10.10,-48.65,-24.85,-59.08,-0.23,0.52,-0.36
 -0.21,-1.06,9.66,-34.16,-17.36,-16.03,-0.23,0.51,-0.36
 0.02,-3.96,10.01,-32.20,-17.01,-54.25,-0.24,0.49,-0.36
 6.82,11.52,-0.61,2.10,-5.04,-53.06,-0.24,0.50,-0.35
 -1.46,-2.89,9.71,-1.54,13.16,-66.43,-0.24,0.50,-0.35
 -0.41,-0.32,10.49,-11.62,25.76,-56.77,-0.25,0.49,-0.36
 -0.58,-0.29,10.21,-2.52,30.59,-68.46,-0.24,0.48,-0.36
 -0.90,0.57,10.43,17.78,34.23,-30.45,-0.25,0.47,-0.36
 -0.75,-0.44,10.14,11.62,27.02,-12.18,-0.25,0.47,-0.37
 0.32,-0.21,10.16,20.16,14.63,-13.65,-0.23,0.48,-0.36
 -0.25,-0.78,10.27,44.10,9.66,-14.91,-0.24,0.49,-0.36
 0.01,-0.84,9.53,55.09,11.69,3.92,-0.22,0.49,-0.37
 0.07,-1.10,9.50,52.64,9.03,1.61,-0.23,0.50,-0.36
 -0.04,-1.34,9.16,42.98,10.22,7.98,-0.23,0.51,-0.36
 0.21,-1.91,9.38,25.90,6.02,14.91,-0.22,0.52,-0.35
 0.34,-2.00,9.37,9.52,3.08,6.02,-0.22,0.52,-0.36
 0.09,-1.67,9.60,11.27,5.60,23.38,-0.22,0.53,-0.35
 -0.17,-2.76,9.99,4.27,-0.56,38.15,-0.22,0.53,-0.36
 -0.18,-1.08,10.40,-7.63,-12.67,9.17,-0.21,0.54,-0.35
 -0.70,-1.45,9.89,-1.05,-11.97,28.00,-0.22,0.54,-0.34
 -1.28,-0.76,9.93,18.48,-7.63,57.68,-0.21,0.54,-0.35
 0.54,-2.40,9.76,-3.50,-22.68,6.58,-0.22,0.55,-0.35
 -0.08,-1.10,9.32,1.40,-14.21,13.79,-0.21,0.55,-0.35
 -2.65,-0.14,9.85,13.16,-6.72,45.50,-0.22,0.54,-0.34
 -2.37,1.03,9.93,28.28,5.25,68.46,-0.21,0.55,-0.34
 -1.05,0.46,9.97,24.71,13.02,59.85,-0.21,0.56,-0.35
 -0.26,-2.04,10.22,15.75,12.46,18.41,-0.19,0.56,-0.33
 2.10,-3.33,9.25,27.86,20.44,61.11,-0.19,0.57,-0.34
 9.92,-4.24,17.66,47.25,34.79,72.17,-0.18,0.58,-0.33
 3.24,-3.01,8.93,4.34,-3.50,39.62,-0.16,0.60,-0.34
 0.14,-3.42,10.98,-25.41,-33.95,-3.78,-0.16,0.60,-0.34
 -0.04,-4.35,10.28,-26.88,-47.18,-7.21,-0.17,0.60,-0.32
 -1.93,-2.75,5.51,-8.54,-61.60,9.80,-0.18,0.60,-0.34
 -0.95,-0.63,6.87,-12.81,-66.85,-5.46,-0.19,0.59,-0.33
 5.15,-6.14,9.74,3.50,1.68,-5.95,-0.19,0.59,-0.33
 0.01,-2.48,15.91,-3.08,11.62,13.02,-0.19,0.59,-0.33
 -0.27,-3.65,7.20,15.61,28.42,-6.58,-0.18,0.59,-0.32
 -2.20,-0.32,12.12,0.21,22.61,-7.84,-0.18,0.59,-0.33
 0.83,-2.29,10.68,6.79,16.52,-20.02,-0.18,0.60,-0.33
 -0.45,-2.11,9.91,10.92,7.98,-9.87,-0.18,0.59,-0.33
 0.88,-1.18,9.09,-3.29,4.13,-13.30,-0.18,0.59,-0.33
 -0.27,-1.88,9.29,-9.03,-2.17,-10.50,-0.18,0.59,-0.33
 -1.46,-1.98,4.32,-19.53,-17.71,-14.77,-0.18,0.60,-0.32
 0.69,-3.07,12.00,-10.43,-5.04,-12.53,-0.18,0.59,-0.32
 -0.14,-2.35,8.70,-7.07,-11.76,-10.92,-0.18,0.59,-0.33
 -0.04,-1.79,9.70,10.22,-2.59,-14.21,-0.18,0.59,-0.33
 -0.50,-2.68,9.40,10.57,1.82,-10.08,-0.19,0.59,-0.34
 0.31,-3.66,9.92,-21.28,-8.05,-16.45,-0.19,0.58,-0.33
 -0.15,-2.30,10.38,-9.17,-6.51,-17.43,-0.20,0.58,-0.34
 0.04,-1.34,10.24,12.04,3.64,-17.29,-0.19,0.59,-0.33
 -0.11,-1.66,10.44,11.76,8.75,-26.25,-0.20,0.59,-0.33
 -1.97,-2.20,10.33,2.52,-1.26,-33.46,-0.19,0.59,-0.33
 0.06,-1.74,9.64,7.49,-2.38,-40.53,-0.19,0.57,-0.34
 -0.90,-1.74,9.94,13.09,6.51,-23.87,-0.20,0.58,-0.32
 0.29,-2.29,9.24,7.63,1.75,-31.57,-0.20,0.57,-0.33
 -0.79,-1.82,9.43,2.31,3.50,-14.42,-0.20,0.59,-0.33
 -0.36,-2.30,8.91,0.98,4.76,-3.99,-0.20,0.57,-0.33
 0.00,-1.79,9.58,3.50,7.28,10.36,-0.20,0.57,-0.32
 0.10,-1.90,9.15,5.25,6.72,12.81,-0.18,0.58,-0.32
 -0.12,-2.66,11.12,-10.29,-21.21,18.90,-0.18,0.58,-0.32
 0.65,-1.62,6.20,-13.30,-25.13,66.57,-0.19,0.57,-0.33
 2.05,-2.56,16.28,-12.53,-17.85,60.90,-0.19,0.58,-0.32
 0.23,-1.95,10.80,-2.38,-7.63,21.00,-0.18,0.58,-0.32
 -1.05,-1.59,7.31,19.18,11.20,44.80,-0.18,0.58,-0.33
 4.17,-1.41,-3.29,11.13,33.74,93.17,-0.16,0.59,-0.32
 1.56,-3.23,14.64,0.77,28.00,37.10,-0.15,0.60,-0.33
 -0.22,-2.45,8.05,1.19,-2.17,-1.47,-0.14,0.59,-0.32
 0.15,-1.37,9.99,-2.31,0.63,-10.71,-0.15,0.59,-0.33
 -0.57,-2.64,9.54,7.07,3.43,-1.19,-0.15,0.60,-0.32
 -0.16,-2.28,4.67,14.98,-4.34,11.41,-0.15,0.59,-0.33
 2.23,1.11,-1.11,14.07,2.94,47.11,-0.15,0.61,-0.33
 0.24,2.80,11.68,18.48,20.23,101.57,-0.13,0.61,-0.32
 -1.09,-6.40,25.09,4.34,-4.41,45.01,-0.13,0.62,-0.32
 5.41,0.67,7.59,-3.22,-19.46,33.04,-0.13,0.62,-0.32
 4.49,-1.96,9.15,-2.24,-3.01,40.04,-0.13,0.63,-0.32
 4.64,-4.36,9.90,-6.65,7.49,11.06,-0.12,0.64,-0.32
 -3.78,2.35,13.78,-7.28,-1.19,26.53,-0.11,0.63,-0.32
 0.19,-5.10,11.48,-8.89,-23.10,5.18,-0.10,0.61,-0.32
 3.41,-0.12,14.01,-9.59,-8.33,-2.66,-0.12,0.62,-0.33
 0.99,-2.28,8.08,-8.96,0.07,1.68,-0.11,0.62,-0.32
 -0.33,-2.78,8.64,-7.56,6.86,5.11,-0.11,0.62,-0.33
 0.10,-2.23,9.00,-6.23,4.48,4.34,-0.12,0.62,-0.35
 0.32,-2.06,9.16,-2.38,0.77,4.13,-0.11,0.61,-0.33
 0.37,-1.96,10.08,2.31,1.05,4.41,-0.11,0.62,-0.33
 0.70,-2.61,8.64,6.09,2.03,10.64,-0.11,0.61,-0.33
 0.93,-2.18,10.32,7.63,4.55,12.25,-0.11,0.62,-0.33
 2.91,-1.97,7.75,9.31,-0.42,7.84,-0.11,0.63,-0.33
 -1.19,-4.24,4.69,7.98,0.56,2.10,-0.12,0.64,-0.33
 4.79,1.58,6.06,11.27,4.06,4.90,-0.10,0.63,-0.33
 -0.37,-1.66,1.41,7.98,0.70,-21.70,-0.10,0.62,-0.32
 1.03,-1.58,20.80,5.95,-1.89,-12.04,-0.10,0.63,-0.32
 1.11,-2.48,16.38,3.78,-7.91,-10.01,-0.10,0.63,-0.32
 0.79,-2.20,8.86,2.73,-6.65,-2.94,-0.10,0.62,-0.33
 -0.34,-2.58,9.52,0.70,-4.48,-4.69,-0.10,0.63,-0.31
 -0.38,-2.10,10.42,0.35,-3.22,-8.82,-0.10,0.63,-0.32
 0.35,-1.98,8.26,2.03,-3.01,-7.91,-0.11,0.63,-0.32
 0.91,-1.33,-0.72,3.50,-2.73,-51.31,-0.10,0.64,-0.32
 0.88,-3.41,6.29,-0.91,2.45,-75.53,-0.11,0.62,-0.31
 2.26,-1.82,8.97,1.68,3.36,-79.59,-0.12,0.63,-0.31
 2.46,-5.41,17.97,2.03,-0.49,-35.42,-0.12,0.63,-0.32
 0.42,-2.54,9.10,-0.77,-2.80,-6.44,-0.14,0.62,-0.31
 0.14,-1.98,9.45,3.01,-2.80,-5.88,-0.13,0.62,-0.30
 -0.01,-1.91,10.55,9.10,-2.38,-5.67,-0.13,0.62,-0.31
 -0.03,-1.82,10.43,12.04,-1.82,-9.38,-0.14,0.62,-0.31
 -0.22,-2.20,10.40,9.87,-1.33,-10.92,-0.14,0.63,-0.33
 -0.08,-2.42,9.85,8.40,-1.61,-18.69,-0.14,0.63,-0.32
 0.09,-2.43,9.38,7.56,-0.84,-12.60,-0.14,0.63,-0.31
 0.32,-2.49,9.41,8.68,-1.68,-7.91,-0.14,0.63,-0.31
 0.06,-2.72,9.13,7.91,-1.19,-5.46,-0.14,0.62,-0.32
 0.04,-2.64,9.13,5.11,-0.63,-7.98,-0.15,0.64,-0.31
 -0.06,-2.63,9.18,3.01,-0.07,-3.50,-0.14,0.63,-0.30
 0.01,-2.56,9.34,2.45,0.63,-2.87,-0.14,0.64,-0.30
 0.06,-1.93,9.71,3.08,-0.14,-6.51,-0.14,0.64,-0.32
 -0.14,-2.36,9.60,1.61,0.98,-4.62,-0.14,0.63,-0.33
 -0.26,-2.55,9.82,-0.07,1.89,-6.44,-0.14,0.64,-0.32
 -0.18,-2.40,9.76,0.00,3.50,-4.55,-0.14,0.63,-0.30
 0.37,-2.53,9.34,0.21,3.64,-3.43,-0.15,0.64,-0.32
 -0.14,-2.78,8.33,-3.92,4.62,1.33,-0.14,0.63,-0.31
 0.51,-2.24,8.82,-3.08,2.80,-1.75,-0.14,0.63,-0.30
 0.41,-2.41,8.69,-0.28,2.03,4.13,-0.14,0.64,-0.32
 -0.01,-2.09,9.41,4.20,2.66,3.36,-0.14,0.64,-0.31
 0.07,1.21,-2.82,8.05,-0.14,-2.17,-0.14,0.64,-0.30
 -2.35,0.56,5.13,7.63,-7.49,-0.42,-0.15,0.64,-0.30
 10.57,-14.21,4.01,7.14,-13.58,-12.60,-0.14,0.64,-0.30
 4.02,-19.98,13.78,7.98,-8.89,-29.54,-0.14,0.64,-0.30
 -0.26,-4.01,6.65,3.50,-4.13,1.75,-0.15,0.65,-0.30
 0.03,-1.75,9.47,8.61,-6.37,-7.14,-0.14,0.63,-0.30
 0.71,-2.33,8.86,15.75,-11.41,-6.09,-0.14,0.64,-0.29
 1.21,-2.55,9.10,19.39,-10.85,-0.14,-0.15,0.64,-0.30
 -0.60,-2.84,10.88,17.01,-11.55,-3.36,-0.15,0.64,-0.28
 -0.56,-3.19,11.23,15.96,-9.66,-6.23,-0.15,0.64,-0.29
 -0.78,-3.19,11.39,14.56,-7.07,-6.72,-0.14,0.64,-0.29
 -0.44,-3.23,11.92,12.04,-7.28,-13.23,-0.14,0.65,-0.29
 -0.68,-2.81,10.01,8.89,-1.54,-18.69,-0.14,0.65,-0.28
 -0.27,-2.81,9.23,3.15,0.21,-11.27,-0.14,0.65,-0.28
 0.09,-2.89,9.62,-0.14,2.52,-7.42,-0.15,0.65,-0.28
 -0.31,-3.93,9.27,-5.11,4.41,-9.38,-0.15,0.65,-0.29
 -0.52,-3.38,9.47,-6.51,7.42,-5.46,-0.14,0.65,-0.29
 -0.88,-3.57,9.43,-11.34,11.76,-7.98,-0.15,0.65,-0.28
 -0.43,-2.95,9.41,-12.25,16.66,-3.92,-0.14,0.64,-0.29
 -0.56,-3.46,9.73,-11.97,19.81,-4.90,-0.14,0.64,-0.29
 -0.44,-2.94,9.58,-12.32,24.08,-5.74,-0.14,0.64,-0.28
 -0.25,-2.46,9.38,-11.13,27.86,-7.21,-0.13,0.64,-0.29
 0.17,-2.15,9.06,-7.49,30.24,-7.14,-0.13,0.64,-0.30
 0.32,-2.07,9.02,-4.06,31.43,-1.47,-0.12,0.63,-0.29
 0.23,-2.73,9.55,-0.63,31.43,-8.12,-0.11,0.63,-0.31
 0.49,-2.14,9.46,1.05,31.71,-25.34,-0.11,0.64,-0.30
 0.62,-1.72,9.30,5.25,29.61,-19.53,-0.12,0.64,-0.32
 0.93,-1.79,9.17,8.96,25.97,-17.43,-0.11,0.64,-0.31
 1.03,-2.42,8.93,13.16,22.96,-22.89,-0.10,0.63,-0.31
 0.88,-2.69,9.00,14.77,18.69,-31.36,-0.10,0.64,-0.29
 1.36,-2.70,9.25,16.24,16.03,-35.42,-0.10,0.64,-0.30
 1.46,-2.88,9.35,17.57,11.06,-36.19,-0.10,0.64,-0.31
 1.64,-3.09,9.43,18.41,6.51,-32.06,-0.11,0.64,-0.29
 1.86,-3.39,9.56,18.55,-1.40,-37.73,-0.11,0.64,-0.30
 8.45,-3.37,9.07,13.02,-4.41,-35.84,-0.11,0.64,-0.28
 0.83,-3.10,9.19,18.76,1.33,-22.61,-0.12,0.64,-0.29
 -0.28,-3.45,8.96,21.84,1.75,-27.44,-0.12,0.65,-0.30
 -0.19,-3.44,9.21,21.49,0.00,-48.16,-0.12,0.65,-0.29
 1.02,-4.26,8.97,18.41,0.56,-49.07,-0.13,0.65,-0.29
 0.52,-3.35,8.89,19.67,1.96,-41.23,-0.13,0.65,-0.28
 0.62,-3.61,8.94,21.14,2.80,-52.57,-0.13,0.65,-0.29
 0.69,-3.59,8.86,21.56,2.80,-50.05,-0.14,0.66,-0.28
 1.38,-3.59,8.84,23.31,2.03,-33.53,-0.15,0.66,-0.27
 1.00,-3.50,8.83,24.15,1.26,-7.28,-0.15,0.66,-0.28
 1.09,-4.73,8.59,22.47,1.96,-2.80,-0.15,0.66,-0.28
 1.16,-4.90,8.16,18.69,2.80,-6.02,-0.15,0.68,-0.27
 1.01,-4.87,7.54,12.11,2.24,-0.49,-0.15,0.66,-0.27
 0.62,-4.15,9.51,6.58,4.34,22.33,-0.15,0.67,-0.26
 1.03,-4.76,8.90,3.01,8.19,45.01,-0.14,0.67,-0.26
 1.01,-3.65,8.03,-4.90,3.71,18.34,-0.14,0.67,-0.26
 1.82,-5.48,9.02,-9.80,7.63,25.13,-0.14,0.68,-0.26
 0.90,-3.81,9.42,-13.51,3.78,26.95,-0.13,0.67,-0.27
 1.40,-4.06,10.01,-13.23,1.89,35.91,-0.13,0.68,-0.27
 0.14,-4.86,9.89,-12.67,3.43,26.39,-0.12,0.68,-0.27
 0.11,-2.56,10.56,-6.93,5.81,24.36,-0.11,0.67,-0.28
 0.75,-3.50,10.60,0.21,9.94,16.73,-0.11,0.66,-0.28
 1.06,-4.47,10.00,6.51,9.66,-11.62,-0.10,0.67,-0.27
 2.81,-2.71,6.86,7.21,-0.91,-13.23,-0.10,0.67,-0.27
 0.78,-2.78,7.34,14.00,2.52,3.15,-0.11,0.67,-0.27
 0.75,-4.60,9.04,16.59,-0.21,-16.38,-0.11,0.67,-0.28
 1.07,-3.73,7.90,17.36,-2.38,-47.67,-0.10,0.68,-0.27
 1.74,-4.39,8.39,14.21,-7.35,-61.39,-0.11,0.68,-0.26
 1.42,-4.92,8.48,8.26,-8.40,-21.77,-0.12,0.68,-0.27
 0.85,-4.19,8.32,6.93,-6.72,-27.51,-0.13,0.69,-0.26
 0.62,-3.93,8.50,5.60,-9.17,-26.46,-0.13,0.68,-0.26
 0.70,-4.31,9.04,5.67,-9.24,-33.60,-0.14,0.68,-0.26
 1.56,-4.34,9.53,4.06,-11.69,-46.76,-0.14,0.68,-0.26
 1.38,-4.57,9.43,2.03,-14.35,-58.24,-0.14,0.68,-0.26
 0.87,-5.28,9.55,-3.43,-16.38,-63.70,-0.16,0.68,-0.26
 -0.04,-4.81,9.17,-3.99,-13.23,-83.65,-0.17,0.67,-0.27
 1.40,-3.91,9.09,-6.72,-14.28,-55.09,-0.18,0.67,-0.25
 0.77,-4.55,8.89,-5.25,-18.27,-47.11,-0.20,0.67,-0.25
 0.52,-5.02,8.69,-5.39,-17.78,-37.45,-0.20,0.67,-0.26
 0.06,-4.95,9.14,-6.02,-18.62,-29.75,-0.21,0.65,-0.25
 0.39,-4.85,9.77,-3.85,-18.76,-17.85,-0.21,0.66,-0.25
 -0.12,-5.15,10.73,-1.47,-19.32,-7.49,-0.21,0.65,-0.25
 -0.17,-5.29,11.28,-2.31,-19.32,-42.35,-0.22,0.65,-0.26
 0.27,-4.46,10.34,-2.45,-17.78,-26.88,-0.22,0.65,-0.25
 0.29,-4.03,10.02,-2.87,-17.78,1.40,-0.23,0.65,-0.25
 0.46,-4.10,9.80,-1.54,-18.76,28.35,-0.23,0.65,-0.24
 1.83,-4.88,9.57,-3.43,-18.27,32.76,-0.23,0.65,-0.24
 -0.32,-5.13,9.75,-7.14,-16.59,30.17,-0.24,0.66,-0.24
 -0.45,-4.85,9.83,-11.20,-14.35,19.60,-0.22,0.67,-0.25
 -0.37,-4.86,10.21,-14.42,-12.60,37.38,-0.23,0.66,-0.25
 -0.74,-5.06,10.20,-17.92,-11.97,48.93,-0.22,0.65,-0.24
 -0.78,-4.74,9.73,-22.89,-10.92,42.00,-0.21,0.66,-0.25
 -0.75,-4.11,9.43,-27.65,-10.43,48.02,-0.21,0.65,-0.25
 -0.68,-3.52,9.12,-30.45,-11.27,55.30,-0.20,0.66,-0.25
 -1.03,-3.68,9.61,-31.71,-12.11,61.81,-0.19,0.67,-0.27
 -1.44,-3.97,9.35,-33.39,-13.79,59.92,-0.19,0.66,-0.26
 -1.73,-3.90,9.77,-36.19,-15.26,41.51,-0.18,0.66,-0.26
 -1.52,-2.84,9.91,-39.06,-15.33,29.96,-0.17,0.66,-0.28
 -1.38,-2.97,10.46,-38.29,-17.64,43.05,-0.17,0.65,-0.28
 -1.39,-2.77,10.18,-38.99,-20.44,18.62,-0.16,0.64,-0.29
 -1.31,-2.29,10.32,-42.00,-22.19,8.19,-0.17,0.65,-0.27
 -1.31,-2.25,9.72,-41.72,-24.71,27.37,-0.17,0.64,-0.30
 -1.66,-2.51,8.76,-40.39,-27.86,31.99,-0.17,0.63,-0.29
 -1.86,-2.51,8.17,-42.70,-30.10,11.55,-0.17,0.63,-0.31
 -1.95,-2.10,8.17,-44.59,-31.99,-0.21,-0.17,0.62,-0.31
 -1.72,-2.01,7.57,-44.73,-33.60,9.31,-0.18,0.62,-0.32
 -1.54,-1.64,7.38,-44.59,-36.47,0.49,-0.19,0.62,-0.31
 -1.56,-1.46,7.43,-44.80,-37.59,-19.60,-0.19,0.60,-0.32
 -0.86,-0.80,7.80,-45.78,-38.50,-22.96,-0.19,0.59,-0.33
 -1.16,-1.03,8.21,-43.89,-40.81,-8.19,-0.20,0.59,-0.32
 -0.76,-0.47,8.00,-41.51,-40.39,-7.56,-0.21,0.58,-0.33
 -1.15,-0.27,8.07,-38.29,-38.99,-8.33,-0.21,0.57,-0.33
 -1.74,-0.01,7.99,-34.72,-38.99,3.78,-0.21,0.57,-0.32
 -2.57,-0.02,8.18,-30.94,-41.09,8.05,-0.23,0.56,-0.32
 -3.05,0.36,8.03,-27.79,-42.42,-5.88,-0.24,0.55,-0.33
 -2.84,0.04,8.28,-24.78,-41.86,-27.23,-0.24,0.54,-0.32
 -2.30,0.29,8.59,-23.17,-39.27,-24.01,-0.24,0.55,-0.31
 -2.63,0.26,9.02,-20.23,-42.14,-18.97,-0.26,0.54,-0.32
 -3.45,0.30,8.88,-17.64,-43.47,-30.87,-0.27,0.54,-0.32
 -3.37,0.44,9.27,-16.52,-42.56,-30.10,-0.28,0.52,-0.32
