 -3.42,6.15,5.71,-0.04,0.01,0.02,
 -3.24,6.87,4.83,-0.05,0.01,0.02,
 -2.90,6.55,5.47,-0.05,-0.01,0.02,
 -3.19,6.41,5.30,-0.07,-0.04,0.05,
 -3.25,6.35,5.39,-0.10,-0.06,0.02,
 -3.49,7.11,5.55,-0.10,-0.06,-0.00,
 -3.62,7.97,6.29,-0.08,-0.05,-0.03,
 -3.53,8.08,6.30,-0.04,-0.03,-0.02,
 -3.51,7.96,6.14,-0.01,-0.03,0.02,
 -3.25,6.82,6.16,0.01,-0.02,0.04,
 -3.13,6.11,6.22,0.01,-0.01,0.06,
 -3.11,5.36,6.16,0.00,-0.00,0.05,
 -2.14,6.81,4.67,-0.02,0.01,-0.01,
 -2.96,6.62,6.69,-0.01,-0.01,0.04,
 -3.59,7.80,6.36,-0.05,-0.01,0.05,
 -3.45,8.36,6.55,-0.06,0.00,0.04,
 -2.99,7.76,6.86,-0.05,0.00,0.03,
 -2.68,6.53,6.64,-0.04,0.00,0.00,
 -2.13,5.60,6.39,-0.05,-0.00,-0.00,
 -2.60,5.94,6.02,-0.07,-0.02,-0.02,
 -2.76,6.19,6.08,-0.07,-0.00,-0.08,
 -2.83,6.73,6.77,-0.06,0.00,-0.10,
 -3.03,6.82,6.63,-0.03,0.01,-0.09,
 -2.98,6.48,6.55,0.00,0.01,-0.05,
 -3.22,6.43,6.63,0.02,0.00,-0.02,
 -3.44,6.40,7.05,0.03,0.01,0.00,
 -3.46,6.43,6.72,0.03,0.01,0.00,
 -3.30,6.72,6.61,0.02,0.01,-0.01,
 -3.38,6.49,6.78,0.02,0.02,-0.02,
 -3.05,6.30,6.57,0.01,0.01,-0.02,
 -3.24,6.59,6.63,0.01,0.01,-0.02,
 -3.30,6.53,6.61,0.02,0.01,-0.00,
 -3.28,6.30,6.52,0.02,0.01,0.00,
 -3.24,6.26,6.45,0.02,0.01,0.00,
 -3.34,6.71,6.45,0.01,0.01,0.00,
 -3.49,6.54,6.43,0.02,0.02,0.01,
 -3.40,6.55,6.39,0.01,0.02,0.01,
 -3.25,6.61,6.36,0.00,0.01,0.01,
 -3.34,6.70,6.34,0.01,0.01,0.01,
 -3.46,6.71,6.36,0.01,0.01,0.00,
 -3.47,6.78,6.50,0.02,0.01,0.00,
 -3.36,6.77,6.23,0.03,0.02,0.01,
 -3.33,6.81,6.18,0.04,0.02,0.02,
 -3.01,6.49,6.25,0.03,0.01,0.03,
 -3.22,6.73,6.08,0.02,-0.00,0.03,
 -3.08,6.64,6.18,0.01,-0.01,0.03,
 -3.24,6.84,6.06,-0.01,-0.02,0.03,
 -3.49,7.16,6.28,-0.01,-0.02,0.02,
 -3.46,7.24,6.34,-0.01,-0.02,0.01,
 -3.30,6.94,6.29,0.00,-0.01,0.01,
 -3.26,6.77,6.18,0.01,-0.01,0.02,
 -3.29,6.97,6.16,0.01,-0.00,0.01,
 -3.15,6.59,6.13,0.00,-0.00,0.01,
 -3.21,6.92,6.17,-0.01,-0.01,0.00,
 -3.23,7.03,6.23,-0.01,-0.00,-0.00,
 -3.06,6.74,6.20,-0.02,-0.00,-0.00,
 -3.04,6.62,6.28,-0.02,-0.01,0.00,
 -3.09,6.80,6.26,-0.02,-0.00,-0.00,
 -3.10,6.89,6.21,-0.01,-0.00,-0.00,
 -3.13,6.60,6.26,0.00,0.00,0.00,
 -3.04,6.32,6.14,0.00,0.00,0.01,
 -3.05,6.35,6.24,-0.00,0.00,-0.00,
 -3.11,6.46,6.28,-0.01,0.00,-0.01,
 -3.03,6.30,6.31,-0.01,0.00,0.01,
 -3.13,6.72,6.33,-0.01,-0.01,0.01,
 -3.17,6.75,6.37,0.00,-0.00,0.00,
 -3.15,6.80,6.24,0.00,-0.00,-0.00,
 -2.82,6.46,6.16,0.00,-0.00,0.01,
 -2.90,6.75,6.16,0.01,-0.01,0.02,
 -3.04,6.93,6.31,0.02,-0.01,0.02,
 -3.08,6.91,6.15,0.02,0.00,0.01,
 -2.89,6.67,6.14,0.03,0.00,0.01,
 -2.99,6.91,6.19,0.03,0.01,0.01,
 -3.16,7.02,5.92,0.03,-0.00,-0.01,
 -3.17,6.50,6.40,0.03,-0.00,-0.01,
 -2.87,6.50,6.23,0.02,0.00,0.00,
 -3.14,6.81,6.16,0.02,0.01,0.01,
 -2.74,6.59,6.32,0.02,0.01,0.01,
 -2.60,5.95,5.82,0.01,-0.00,-0.00,
 -3.55,7.42,5.99,0.00,-0.01,-0.00,
 -3.69,7.59,6.70,0.01,0.00,0.00,
 -3.61,7.29,6.73,0.02,0.02,0.00,
 -3.39,7.03,6.52,0.02,0.04,0.01,
 -3.03,6.99,6.30,0.03,0.04,0.02,
 -2.90,7.02,5.94,0.03,0.03,0.02,
 -2.98,7.06,5.95,0.03,0.01,0.03,
 -3.12,7.05,6.02,0.01,-0.01,0.01,
 -3.20,7.04,5.94,0.00,-0.02,0.01,
 -3.25,6.89,5.97,0.00,-0.02,0.00,
 -3.16,6.99,5.91,-0.00,-0.02,0.00,
 -3.11,7.02,5.91,0.00,-0.01,-0.00,
 -3.07,7.21,5.96,0.01,-0.00,0.00,
 -2.95,7.24,5.94,0.01,0.01,0.02,
 -3.02,7.40,5.83,0.01,0.01,0.02,
 -2.99,7.46,5.53,0.01,0.00,0.01,
 -3.02,7.39,5.88,0.01,0.00,0.02,
 -3.14,7.27,5.87,0.00,-0.00,0.01,
 -3.11,7.23,5.91,0.00,-0.00,0.01,
 -3.00,7.01,5.97,0.00,0.00,0.01,
 -3.04,6.98,5.84,-0.00,0.00,0.01,
 -3.01,7.09,5.60,-0.01,0.00,0.00,
 -3.00,7.10,5.77,-0.02,-0.00,-0.00,
 -2.98,7.08,5.60,-0.02,-0.01,-0.00,
 -2.96,6.93,5.78,-0.02,-0.01,-0.01,
 -2.92,6.98,5.86,-0.01,-0.01,-0.00,
 -2.96,7.02,5.87,-0.00,-0.00,-0.01,
 -2.92,7.08,5.84,0.00,-0.00,-0.00,
 -2.98,7.17,5.90,0.00,-0.00,-0.00,
 -2.93,7.04,5.82,0.00,-0.00,-0.01,
 -2.97,7.14,5.84,-0.00,-0.01,-0.00,
 -2.99,7.08,5.88,-0.01,-0.01,-0.00,
 -2.98,7.11,5.85,-0.01,-0.00,-0.00,
 -2.95,7.05,5.97,-0.01,-0.00,-0.01,
 -2.91,7.01,5.93,-0.00,0.00,-0.01,
 -2.90,7.16,5.79,0.00,0.00,0.00,
 -2.91,7.18,5.80,0.01,0.00,0.00,
 -2.92,7.16,5.81,0.01,0.00,0.00,
 -2.95,7.25,5.91,0.01,-0.00,0.00,
 -2.93,7.19,5.84,0.01,-0.00,-0.00,
 -2.96,7.20,5.86,0.01,-0.01,0.00,
 -3.01,7.14,5.92,0.01,-0.01,-0.00,
 -3.00,7.13,5.91,0.01,-0.00,-0.00,
 -3.01,7.20,5.89,0.01,-0.00,0.00,
 -3.03,7.19,5.92,0.01,-0.00,0.00,
 -3.06,7.15,5.86,0.01,-0.00,-0.00,
 -3.03,7.19,5.77,0.01,-0.00,0.01,
 -3.04,7.23,5.69,0.00,-0.00,0.00,
 -2.97,7.28,5.74,0.00,-0.00,-0.00,
 -2.91,7.21,5.77,0.00,-0.00,-0.00,
 -2.94,7.20,5.72,0.01,-0.00,-0.00,
 -2.99,7.20,5.88,0.01,-0.00,-0.00,
 -2.98,7.19,5.84,0.01,-0.00,-0.00,
 -2.97,7.21,5.81,0.00,-0.00,0.00,
 -3.01,7.20,5.83,0.01,-0.00,-0.00,
 -2.98,7.24,5.76,0.01,-0.00,-0.00,
 -2.96,7.18,5.88,0.01,-0.00,-0.01,
 -3.01,7.26,5.79,0.00,-0.00,0.00,
 -3.05,7.27,5.65,0.00,-0.00,-0.00,
 -2.99,7.23,5.69,-0.00,-0.00,-0.00,
 -2.93,7.23,5.54,0.00,-0.00,-0.00,
 -2.94,7.26,5.65,0.00,-0.00,0.00,
 -2.95,7.20,5.77,0.01,-0.00,0.00,
 -2.95,7.24,5.82,0.01,-0.00,0.00,
 -2.93,7.27,5.71,0.01,-0.00,0.00,
 -2.96,7.27,5.75,0.00,-0.01,-0.00,
 -3.01,7.22,5.73,-0.00,-0.01,-0.00,
 -3.01,7.21,5.70,-0.00,-0.01,-0.00,
 -2.97,7.22,5.78,0.00,-0.00,0.00,
 -2.98,7.17,5.71,0.00,-0.00,0.00,
 -3.01,7.27,5.64,0.00,0.00,0.00,
 -2.91,7.26,5.66,0.00,0.00,0.00,
 -2.93,7.28,5.62,0.00,-0.00,0.00,
 -2.98,7.34,5.80,-0.00,-0.00,0.00,
 -2.94,7.26,5.69,-0.00,-0.00,-0.00,
 -2.96,7.26,5.74,-0.00,-0.00,0.00,
 -2.99,7.23,5.75,0.00,-0.00,0.00,
 -2.92,7.25,5.68,0.00,-0.00,0.00,
 -2.97,7.27,5.69,0.01,-0.00,0.00,
 -3.01,7.26,5.68,0.00,-0.00,0.00,
 -2.93,7.20,5.76,-0.00,-0.00,0.00,
 -3.01,7.18,5.74,-0.00,-0.00,0.00,
 -2.99,7.26,5.73,-0.00,0.00,0.00,
 -2.98,7.24,5.80,0.00,0.00,0.00,
 -2.97,7.26,5.73,-0.00,0.00,0.00,
 -2.98,7.23,5.69,-0.00,0.00,0.00,
 -2.89,7.16,5.75,0.00,-0.00,0.00,
 -2.89,7.11,5.74,0.00,-0.00,0.01,
 -2.99,7.38,5.84,0.00,-0.00,0.01,
 -2.97,7.32,5.77,0.00,-0.00,0.00,
 -2.90,7.24,5.74,-0.00,-0.00,0.00,
 -2.94,7.31,5.81,-0.00,-0.00,0.00,
 -2.96,7.25,5.75,-0.00,-0.00,0.00,
 -2.98,7.26,5.86,0.00,-0.00,0.00,
 -2.93,7.24,5.71,0.00,0.00,0.00,
 -2.93,7.24,5.68,0.00,0.00,0.00,
 -2.93,7.25,5.69,-0.00,0.00,0.00,
 -2.93,7.26,5.75,-0.00,0.00,0.00,
 -2.92,7.23,5.85,-0.00,0.00,0.00,
 -2.91,7.27,5.82,-0.00,0.00,0.01,
 -2.91,7.26,5.86,-0.00,0.00,0.01,
 -2.91,7.18,5.83,-0.00,0.00,0.00,
 -2.92,7.26,5.82,-0.00,0.00,0.00,
 -2.93,7.25,5.70,-0.00,0.00,0.00,
 -2.94,7.18,5.75,-0.00,0.00,-0.00,
 -2.89,7.09,5.77,-0.01,0.00,0.00,
 -2.92,7.14,5.77,-0.01,0.00,0.00,
 -2.93,7.17,5.84,-0.00,0.01,0.00,
 -2.93,7.28,5.90,-0.00,0.01,-0.00,
 -2.85,7.15,5.89,-0.00,0.01,-0.00,
 -2.89,7.15,5.84,-0.00,0.00,0.01,
 -2.89,7.22,5.80,-0.00,0.00,0.00,
 -2.89,7.26,5.74,-0.00,0.00,0.00,
 -2.89,7.18,5.74,-0.00,-0.00,0.01,
 -2.98,7.16,5.91,-0.00,-0.00,0.01,
 -2.90,7.15,5.90,0.00,0.00,0.01,
 -2.88,7.19,5.81,0.00,0.00,0.01,
 -2.91,7.16,5.84,0.00,0.00,0.01,
 -2.95,7.20,5.87,0.00,0.00,0.01,
 -2.96,7.14,5.83,-0.00,-0.00,0.00,
 -2.93,7.14,5.83,-0.00,-0.00,0.00,
 -2.92,7.11,5.85,-0.00,-0.00,0.00,
 -2.87,7.11,5.83,-0.00,-0.00,0.00,
 -2.86,7.12,5.85,-0.00,0.00,0.00,
 -2.85,7.18,5.94,-0.00,0.00,0.00,
 -2.85,7.25,5.89,0.00,0.00,0.00,
 -2.88,7.29,5.88,0.00,0.00,0.00,
 -2.88,7.29,5.78,0.00,0.00,0.00,
 -2.93,7.26,5.76,0.00,-0.00,0.00,
 -2.89,7.24,5.72,0.01,-0.00,0.00,
 -2.91,7.26,5.78,0.01,-0.00,0.00,
 -2.90,7.25,5.86,0.00,-0.00,0.00,
 -2.88,7.25,5.84,0.00,-0.00,0.00,
 -2.86,7.22,5.82,0.00,0.00,-0.00,
 -2.92,7.26,5.84,-0.00,0.00,0.00,
 -2.90,7.18,5.89,-0.00,-0.00,0.00,
 -2.89,7.11,5.80,-0.00,-0.00,-0.00,
 -2.88,7.19,5.85,-0.00,-0.00,0.00,
 -2.84,7.21,5.77,-0.00,-0.00,0.00,
 -2.85,7.19,5.85,-0.00,-0.00,0.00,
 -2.90,7.23,5.88,-0.00,-0.00,0.00,
 -2.91,7.33,5.77,-0.00,0.00,-0.00,
 -2.90,7.32,5.78,0.00,0.00,-0.00,
 -2.94,7.24,5.79,0.00,-0.00,-0.00,
 -2.95,7.26,5.87,-0.00,-0.00,0.00,
 -2.97,7.26,5.87,0.00,-0.00,0.00,
 -2.88,7.26,5.70,0.00,0.00,0.00,
 -2.90,7.24,5.77,-0.00,-0.00,0.00,
 -2.92,7.10,5.87,-0.00,-0.00,0.00,
 -3.01,7.13,5.92,-0.00,0.00,0.00,
 -2.99,7.12,5.97,-0.01,0.01,0.00,
 -2.95,7.24,5.92,-0.01,0.01,-0.00,
 -2.79,7.18,5.88,-0.01,0.01,-0.00,
 -2.79,7.13,5.75,-0.01,0.00,0.00,
 -2.79,7.12,5.77,-0.00,-0.00,0.00,
 -2.80,7.19,5.72,0.00,-0.01,0.01,
 -2.84,7.20,5.54,0.00,-0.01,0.00,
 -2.94,7.20,5.71,0.01,-0.01,0.00,
 -3.01,7.17,5.83,0.00,-0.01,0.00,
 -2.94,7.24,5.79,0.01,-0.00,-0.00,
 -2.91,7.26,5.86,0.01,0.00,0.00,
 -2.91,7.35,5.93,0.01,0.00,0.00,
 -2.87,7.34,5.84,0.00,0.00,0.00,
 -2.87,7.29,5.87,0.00,0.00,0.00,
 -2.85,7.26,5.86,-0.00,-0.00,-0.00,
 -2.83,7.20,5.80,-0.00,-0.00,0.00,
 -2.84,7.17,5.80,-0.00,-0.00,-0.00,
 -2.84,7.12,5.83,0.00,-0.00,-0.00,
 -2.86,7.19,5.85,0.00,0.00,0.00,
 -2.89,7.26,5.82,0.00,0.00,0.00,
 -2.90,7.27,5.73,-0.00,0.00,-0.00,
 -2.92,7.27,5.78,-0.01,-0.00,0.00,
 -2.93,7.19,5.87,-0.00,0.00,0.00,
 -2.86,7.12,5.86,-0.00,0.01,-0.00,
 -2.89,7.16,5.87,-0.00,0.01,0.00,
 -2.91,7.20,5.88,-0.00,0.01,0.00,
 -2.84,7.19,5.88,-0.00,0.01,0.00,
 -2.91,7.30,5.90,-0.00,0.01,0.00,
 -2.87,7.30,5.72,0.00,0.00,0.00,
 -2.85,7.21,5.78,0.00,0.00,0.00,
 -2.95,7.24,5.74,-0.00,-0.00,0.00,
 -2.92,7.15,5.84,-0.00,-0.00,0.00,
 -2.92,7.15,5.85,0.00,0.00,0.00,
 -2.91,7.16,5.82,0.00,0.00,0.00,
 -2.95,7.15,5.83,0.00,0.00,0.01,
 -2.95,7.17,5.84,-0.00,0.00,0.00,
 -2.97,7.19,5.90,-0.01,-0.00,0.00,
 -2.98,7.21,5.90,-0.00,0.00,0.00,
 -2.96,7.21,5.82,0.00,0.00,0.00,
 -2.94,7.18,5.76,-0.00,0.00,-0.00,
 -2.96,7.16,5.85,-0.00,0.00,0.00,
 -2.94,7.16,5.81,-0.00,0.00,0.00,
 -2.92,7.19,5.86,-0.00,0.00,0.00,
 -2.95,7.19,5.84,-0.00,-0.00,0.00,
 -2.92,7.17,5.79,-0.00,-0.00,-0.00,
 -2.98,7.13,5.93,-0.00,-0.00,-0.00,
 -3.01,7.16,5.91,-0.00,-0.00,0.00,
 -3.01,7.19,5.90,0.00,0.00,0.00,
 -3.01,7.19,5.80,0.00,0.00,0.00,
 -2.95,7.14,5.75,0.00,0.00,-0.00,
 -2.98,7.13,5.74,0.00,-0.00,0.00,
 -3.01,7.12,5.83,-0.00,-0.00,-0.00,
 -2.96,7.11,5.85,0.00,-0.00,-0.00,
 -2.97,7.18,5.88,0.00,-0.00,-0.00,
 -2.98,7.18,5.84,0.00,-0.00,-0.00,
 -2.99,7.23,5.72,0.00,-0.00,0.00,
 -3.04,7.18,5.84,0.00,-0.00,-0.00,
 -3.01,7.08,5.91,0.00,-0.00,-0.00,
 -2.99,7.18,5.87,0.00,0.00,0.00,
 -2.99,7.20,5.88,0.00,-0.00,0.00,
 -2.99,7.24,5.89,0.00,-0.00,0.00,
 -2.93,7.24,5.82,0.00,-0.00,-0.00,
 -2.92,7.26,5.79,0.00,-0.01,-0.00,
 -3.01,7.22,5.80,0.01,-0.01,0.00,
 -3.00,7.26,5.81,0.01,-0.01,0.00,
 -2.98,7.22,5.73,0.00,-0.01,-0.00,
 -2.99,7.17,5.75,0.00,-0.01,-0.00,
 -2.97,7.12,5.80,0.00,-0.01,-0.00,
 -2.93,7.19,5.78,0.00,-0.00,-0.00,
 -2.93,7.20,5.82,0.00,-0.00,0.00,
 -2.94,7.21,5.84,-0.01,-0.01,-0.00,
 -2.97,7.20,5.91,-0.01,-0.01,-0.01,
 -3.01,7.19,5.90,-0.01,-0.01,-0.01,
 -3.04,7.21,5.88,-0.01,-0.01,-0.00,
 -3.07,7.22,5.88,-0.01,-0.01,-0.00,
 -3.05,7.18,5.87,-0.01,-0.00,-0.00,
 -2.98,7.13,5.83,-0.01,-0.00,-0.00,
 -2.96,7.12,5.71,-0.01,-0.01,-0.00,
 -2.92,7.07,5.86,-0.00,-0.01,-0.00,
 -2.91,7.07,5.86,-0.00,-0.01,-0.00,
 -2.90,7.15,5.89,0.00,-0.00,0.00,
 -2.92,7.19,5.92,0.00,-0.00,-0.00,
 -2.94,7.20,5.98,0.00,-0.01,-0.00,
 -2.96,7.11,5.93,-0.00,-0.01,-0.00,
 -2.97,7.12,5.92,0.00,-0.01,-0.00,
 -2.98,7.15,5.92,0.00,-0.00,-0.00,
 -2.96,7.14,5.88,0.00,0.00,-0.00,
 -2.93,7.11,5.87,0.00,0.00,-0.00,
 -2.91,7.07,5.86,0.00,-0.00,-0.00,
 -2.94,7.03,5.97,-0.00,-0.00,-0.00,
 -2.94,7.08,5.92,-0.00,-0.00,0.00,
 -2.95,7.15,5.88,0.00,-0.00,0.00,
 -2.98,7.13,5.94,0.00,-0.00,0.00,
 -2.95,7.06,5.94,0.00,-0.00,-0.00,
 -2.94,7.06,5.84,0.00,-0.00,0.00,
 -2.91,7.03,5.92,0.00,-0.00,0.00,
 -2.89,7.03,5.86,0.01,-0.00,0.00,
 -2.93,7.08,5.93,0.01,-0.00,0.00,
 -2.95,7.09,5.92,0.01,-0.00,0.00,
 -2.96,7.16,5.96,0.01,-0.00,0.00,
 -2.96,7.21,6.00,0.00,-0.00,0.00,
 -2.93,7.24,5.94,0.00,-0.01,0.00,
 -2.94,7.16,5.97,0.00,-0.01,-0.00,
 -2.93,7.13,5.96,0.00,-0.01,0.00,
 -2.94,7.09,5.94,0.00,-0.01,0.00,
 -2.90,7.15,5.87,0.00,-0.00,0.00,
 -2.85,7.20,5.87,0.00,-0.00,0.00,
 -2.79,7.22,5.96,0.00,-0.00,0.00,
 -2.79,7.17,5.95,0.00,-0.01,0.00,
 -2.81,7.23,5.93,0.00,-0.01,0.00,
 -2.85,7.20,5.95,0.00,-0.00,0.00,
 -2.88,7.20,5.96,0.01,-0.00,0.00,
 -2.90,7.20,5.92,0.00,-0.00,0.00,
 -2.87,7.25,5.82,-0.00,-0.00,0.00,
 -2.86,7.26,5.80,-0.01,-0.00,0.00,
 -2.85,7.21,5.86,-0.01,-0.00,0.00,
 -2.91,7.21,5.94,-0.01,-0.00,0.00,
 -2.95,7.15,5.93,-0.02,0.01,0.00,
 -3.10,7.07,6.08,-0.03,0.01,-0.00,
 -3.11,6.98,6.21,-0.03,0.02,-0.01,
 -3.01,6.95,6.24,-0.02,0.03,-0.01,
 -2.85,6.96,6.06,-0.02,0.03,-0.00,
 -2.66,7.03,5.76,-0.02,0.02,0.00,
 -2.70,7.11,5.69,-0.02,0.00,0.00,
 -2.76,7.03,5.83,-0.01,-0.01,0.00,
 -2.81,6.98,5.85,-0.01,-0.02,0.00,
 -3.02,7.05,5.82,-0.00,-0.02,0.00,
 -3.04,7.13,5.83,0.01,-0.01,-0.00,
 -3.08,7.11,5.94,0.01,-0.01,-0.00,
 -3.10,7.15,6.08,-0.00,-0.02,-0.00,
 -3.09,7.03,6.25,-0.01,-0.01,-0.00,
 -3.11,6.99,6.27,-0.01,0.01,0.00,
 -3.01,7.03,6.09,-0.01,0.02,0.00,
 -2.89,7.13,5.99,-0.01,0.02,0.00,
 -2.89,7.19,6.07,-0.01,0.01,0.00,
 -2.90,7.15,6.08,-0.02,0.00,0.00,
 -2.95,7.03,6.09,-0.02,-0.01,-0.00,
 -3.01,6.86,6.17,-0.02,-0.01,-0.00,
 -3.01,6.88,6.07,-0.01,-0.00,0.00,
 -2.96,6.93,6.01,-0.00,-0.00,0.00,
 -2.95,6.97,5.99,-0.00,-0.00,0.00,
 -2.92,7.01,5.93,-0.00,-0.00,0.00,
 -2.94,6.95,5.94,-0.00,-0.00,0.00,
 -2.97,6.87,6.02,-0.00,-0.00,0.00,
 -3.01,6.84,6.15,0.00,-0.00,0.00,
 -3.02,6.83,6.30,0.01,0.00,0.00,
 -2.98,6.89,6.27,0.01,0.00,0.00,
 -2.97,6.99,6.19,0.01,0.00,0.00,
 -2.93,6.91,6.18,0.00,0.00,0.00,
 -2.99,6.98,6.06,0.00,-0.00,0.00,
 -3.03,7.03,6.03,-0.00,-0.00,0.00,
 -3.01,6.99,6.07,-0.00,-0.00,0.00,
 -2.98,6.91,6.06,-0.00,-0.00,0.00,
 -2.94,6.83,6.12,0.00,-0.00,0.00,
 -2.94,6.84,6.18,0.00,-0.00,0.00,
 -3.01,6.92,6.11,0.00,-0.00,0.00,
 -3.03,6.93,6.09,0.00,-0.00,-0.00,
 -2.99,6.87,6.12,-0.00,-0.00,-0.00,
 -3.01,6.81,6.09,-0.00,-0.01,0.00,
 -2.94,6.79,6.15,-0.00,-0.00,0.00,
 -2.84,6.87,6.11,-0.00,-0.00,0.00,
 -2.82,6.92,6.07,0.01,-0.00,0.00,
 -2.84,6.91,6.12,0.01,-0.00,0.00,
 -2.83,6.83,6.11,0.01,-0.00,0.00,
 -2.81,6.82,6.14,0.01,-0.00,0.00,
 -2.80,6.88,6.14,0.01,-0.00,0.00,
 -2.78,7.02,6.10,0.02,-0.00,0.00,
 -2.72,7.04,6.08,0.03,-0.00,0.01,
 -2.79,7.16,6.05,0.02,-0.01,0.01,
 -2.84,7.14,6.05,0.02,-0.01,0.01,
 -2.90,7.08,6.06,0.02,-0.01,0.01,
